n_neighbors,weights,metric,accuracy_train,accuracy_test
6,uniform,chebyshev,0.8430232558139535,0.8636363636363636
6,uniform,minkowski,0.872093023255814,0.8636363636363636
6,distance,euclidean,1.0,0.9318181818181818
6,distance,manhattan,1.0,0.8863636363636364
6,distance,chebyshev,1.0,0.9090909090909091
6,distance,minkowski,1.0,0.9318181818181818
7,uniform,euclidean,0.872093023255814,0.8409090909090909
7,uniform,manhattan,0.877906976744186,0.8181818181818182
7,uniform,chebyshev,0.8430232558139535,0.8409090909090909
7,uniform,minkowski,0.872093023255814,0.8409090909090909
7,distance,euclidean,1.0,0.9318181818181818
7,distance,manhattan,1.0,0.8863636363636364
7,distance,chebyshev,1.0,0.9090909090909091
7,distance,minkowski,1.0,0.9318181818181818
8,uniform,euclidean,0.872093023255814,0.8636363636363636
8,uniform,manhattan,0.8662790697674418,0.8181818181818182
8,uniform,chebyshev,0.8604651162790697,0.8409090909090909
8,uniform,minkowski,0.872093023255814,0.8636363636363636
8,distance,euclidean,1.0,0.8863636363636364
8,distance,manhattan,1.0,0.8636363636363636
8,distance,chebyshev,1.0,0.8636363636363636
8,distance,minkowski,1.0,0.8863636363636364
9,uniform,euclidean,0.8488372093023255,0.8409090909090909
9,uniform,manhattan,0.8604651162790697,0.7954545454545454
9,uniform,chebyshev,0.8430232558139535,0.8636363636363636
9,uniform,minkowski,0.8488372093023255,0.8409090909090909
9,distance,euclidean,1.0,0.8863636363636364
9,distance,manhattan,1.0,0.8636363636363636
9,distance,chebyshev,1.0,0.8636363636363636
9,distance,minkowski,1.0,0.8863636363636364
10,uniform,euclidean,0.8604651162790697,0.8636363636363636
10,uniform,manhattan,0.8662790697674418,0.7727272727272727
10,uniform,chebyshev,0.8488372093023255,0.8409090909090909
10,uniform,minkowski,0.8604651162790697,0.8636363636363636
10,distance,euclidean,1.0,0.8863636363636364
10,distance,manhattan,1.0,0.8636363636363636
10,distance,chebyshev,1.0,0.8863636363636364
10,distance,minkowski,1.0,0.8863636363636364
11,uniform,euclidean,0.8546511627906976,0.8409090909090909
11,uniform,manhattan,0.8488372093023255,0.7954545454545454
11,uniform,chebyshev,0.8488372093023255,0.8409090909090909
11,uniform,minkowski,0.8546511627906976,0.8409090909090909
11,distance,euclidean,1.0,0.8863636363636364
11,distance,manhattan,1.0,0.8409090909090909
11,distance,chebyshev,1.0,0.8636363636363636
11,distance,minkowski,1.0,0.8863636363636364
12,uniform,euclidean,0.8488372093023255,0.8636363636363636
12,uniform,manhattan,0.8488372093023255,0.7727272727272727
12,uniform,chebyshev,0.8430232558139535,0.8409090909090909
12,uniform,minkowski,0.8488372093023255,0.8636363636363636
12,distance,euclidean,1.0,0.8863636363636364
12,distance,manhattan,1.0,0.8409090909090909
12,distance,chebyshev,1.0,0.8636363636363636
12,distance,minkowski,1.0,0.8863636363636364
13,uniform,euclidean,0.8255813953488372,0.8409090909090909
13,uniform,manhattan,0.8313953488372093,0.7954545454545454
13,uniform,chebyshev,0.8313953488372093,0.8636363636363636
13,uniform,minkowski,0.8255813953488372,0.8409090909090909
13,distance,euclidean,1.0,0.8636363636363636
13,distance,manhattan,1.0,0.7954545454545454
13,distance,chebyshev,1.0,0.8863636363636364
13,distance,minkowski,1.0,0.8636363636363636
14,uniform,euclidean,0.8313953488372093,0.8636363636363636
14,uniform,manhattan,0.8430232558139535,0.7727272727272727
14,uniform,chebyshev,0.8372093023255814,0.8409090909090909
14,uniform,minkowski,0.8313953488372093,0.8636363636363636
14,distance,euclidean,1.0,0.8636363636363636
14,distance,manhattan,1.0,0.7954545454545454
14,distance,chebyshev,1.0,0.8636363636363636
14,distance,minkowski,1.0,0.8636363636363636
15,uniform,euclidean,0.8372093023255814,0.8181818181818182
15,uniform,manhattan,0.8372093023255814,0.7954545454545454
15,uniform,chebyshev,0.8197674418604651,0.8409090909090909
15,uniform,minkowski,0.8372093023255814,0.8181818181818182
15,distance,euclidean,1.0,0.8636363636363636
15,distance,manhattan,1.0,0.7954545454545454
15,distance,chebyshev,1.0,0.8409090909090909
15,distance,minkowski,1.0,0.8636363636363636
16,uniform,euclidean,0.8430232558139535,0.8409090909090909
16,uniform,manhattan,0.8546511627906976,0.7954545454545454
16,uniform,chebyshev,0.8197674418604651,0.8409090909090909
16,uniform,minkowski,0.8430232558139535,0.8409090909090909
16,distance,euclidean,1.0,0.8409090909090909
16,distance,manhattan,1.0,0.7954545454545454
16,distance,chebyshev,1.0,0.8409090909090909
16,distance,minkowski,1.0,0.8409090909090909
17,uniform,euclidean,0.8430232558139535,0.7954545454545454
17,uniform,manhattan,0.8313953488372093,0.7954545454545454
17,uniform,chebyshev,0.8023255813953488,0.8409090909090909
17,uniform,minkowski,0.8430232558139535,0.7954545454545454
17,distance,euclidean,1.0,0.8409090909090909
17,distance,manhattan,1.0,0.7954545454545454
17,distance,chebyshev,1.0,0.8409090909090909
17,distance,minkowski,1.0,0.8409090909090909
18,uniform,euclidean,0.8430232558139535,0.8181818181818182
18,uniform,manhattan,0.8430232558139535,0.7727272727272727
18,uniform,chebyshev,0.8081395348837209,0.8409090909090909
18,uniform,minkowski,0.8430232558139535,0.8181818181818182
18,distance,euclidean,1.0,0.8409090909090909
18,distance,manhattan,1.0,0.7954545454545454
18,distance,chebyshev,1.0,0.8409090909090909
18,distance,minkowski,1.0,0.8409090909090909
19,uniform,euclidean,0.8430232558139535,0.8181818181818182
19,uniform,manhattan,0.8313953488372093,0.7954545454545454
19,uniform,chebyshev,0.813953488372093,0.8181818181818182
19,uniform,minkowski,0.8430232558139535,0.8181818181818182
19,distance,euclidean,1.0,0.8409090909090909
19,distance,manhattan,1.0,0.7954545454545454
19,distance,chebyshev,1.0,0.8409090909090909
19,distance,minkowski,1.0,0.8409090909090909
20,uniform,euclidean,0.8488372093023255,0.7954545454545454
20,uniform,manhattan,0.8313953488372093,0.7727272727272727
20,uniform,chebyshev,0.8081395348837209,0.8409090909090909
20,uniform,minkowski,0.8488372093023255,0.7954545454545454
20,distance,euclidean,1.0,0.8409090909090909
20,distance,manhattan,1.0,0.7954545454545454
20,distance,chebyshev,1.0,0.8409090909090909
20,distance,minkowski,1.0,0.8409090909090909
