n_neighbors,weights,metric,accuracy_train,accuracy_test
14,distance,chebyshev,1.0,0.9545454545454546
14,distance,minkowski,1.0,0.9545454545454546
15,uniform,euclidean,0.9302325581395349,0.9318181818181818
15,uniform,manhattan,0.9186046511627907,0.9318181818181818
15,uniform,chebyshev,0.9127906976744186,0.9090909090909091
15,uniform,minkowski,0.9302325581395349,0.9318181818181818
15,distance,euclidean,1.0,0.9318181818181818
15,distance,manhattan,1.0,0.9318181818181818
15,distance,chebyshev,1.0,0.9318181818181818
15,distance,minkowski,1.0,0.9318181818181818
16,uniform,euclidean,0.9127906976744186,0.9318181818181818
16,uniform,manhattan,0.9069767441860465,0.9318181818181818
16,uniform,chebyshev,0.9302325581395349,0.9318181818181818
16,uniform,minkowski,0.9127906976744186,0.9318181818181818
16,distance,euclidean,1.0,0.9318181818181818
16,distance,manhattan,1.0,0.9318181818181818
16,distance,chebyshev,1.0,0.9090909090909091
16,distance,minkowski,1.0,0.9318181818181818
17,uniform,euclidean,0.9069767441860465,0.9318181818181818
17,uniform,manhattan,0.8953488372093024,0.9090909090909091
17,uniform,chebyshev,0.9069767441860465,0.8863636363636364
17,uniform,minkowski,0.9069767441860465,0.9318181818181818
17,distance,euclidean,1.0,0.9318181818181818
17,distance,manhattan,1.0,0.9318181818181818
17,distance,chebyshev,1.0,0.9090909090909091
17,distance,minkowski,1.0,0.9318181818181818
18,uniform,euclidean,0.9186046511627907,0.9545454545454546
18,uniform,manhattan,0.9127906976744186,0.9090909090909091
18,uniform,chebyshev,0.9127906976744186,0.8863636363636364
18,uniform,minkowski,0.9186046511627907,0.9545454545454546
18,distance,euclidean,1.0,0.9545454545454546
18,distance,manhattan,1.0,0.9318181818181818
18,distance,chebyshev,1.0,0.8863636363636364
18,distance,minkowski,1.0,0.9545454545454546
19,uniform,euclidean,0.9186046511627907,0.9318181818181818
19,uniform,manhattan,0.9011627906976745,0.9318181818181818
19,uniform,chebyshev,0.8895348837209303,0.8863636363636364
19,uniform,minkowski,0.9186046511627907,0.9318181818181818
19,distance,euclidean,1.0,0.9318181818181818
19,distance,manhattan,1.0,0.9545454545454546
19,distance,chebyshev,1.0,0.8863636363636364
19,distance,minkowski,1.0,0.9318181818181818
20,uniform,euclidean,0.9069767441860465,0.9318181818181818
20,uniform,manhattan,0.8953488372093024,0.9090909090909091
20,uniform,chebyshev,0.8953488372093024,0.8863636363636364
20,uniform,minkowski,0.9069767441860465,0.9318181818181818
20,distance,euclidean,1.0,0.9545454545454546
20,distance,manhattan,1.0,0.9318181818181818
20,distance,chebyshev,1.0,0.8863636363636364
20,distance,minkowski,1.0,0.9545454545454546
